sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
136,"Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .","Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .","Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .",,,True,1.0
137,"Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .","Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .","Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .",,,True,1.0
138,"Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .","Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .","Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .",,,True,1.0
139,İngilizce ile Fransızca akraba dillerdendir .,İngilizce ile Fransızca akraba dillerdendir .,İngilizce ile Fransızca akraba dillerdendir .,,,True,1.0
140,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,,,True,1.0
141,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,,,True,1.0
142,"Sesi tok , aksanı düzgündü .","Sesi tok , aksanı düzgündü .","Sesi tok , aksanı düzgündü .",,,True,1.0
143,Dikkatle dinlemiyordu bu haberleri .,Dikkatle dinlemiyordu bu haberleri .,Dikkatle dinlemiyordu bu haberleri .,,,True,1.0
144,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,,,True,1.0
145,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,,,True,1.0
146,Ben akşamki konuşmalara katılmadım .,Ben akşamki konuşmalara katılmadım .,Ben akşamki konuşmalara katılmadım .,,,True,1.0
147,Akşam yeli nedameti söyler .,Akşam yeli nedameti söyler .,Akşam yeli nedameti söyler .,,,True,1.0
148,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,,,True,1.0
149,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,,,True,1.0
150,Ala kilim eskimiş .,Ala kilim eskimiş .,Ala kilim eskimiş .,,,True,1.0
151,"Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .","Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .","Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .",,,True,1.0
152,Bu incirin alacasını ben yedim .,Bu incirin alacasını ben yedim .,Bu incirin alacasını ben yedim .,,,True,1.0
153,Tarlalar alacalandı .,Tarlalar alacalandı .,Tarlalar alacalandı .,,,True,1.0
154,"Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .","Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .","Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .",,,True,1.0
155,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,,,True,1.0
156,Toplantı yeri .,Toplantı yeri .,Toplantı yeri .,,,True,1.0
157,Yer çekimi alanı .,Yer çekimi alanı .,Yer çekimi alanı .,,,True,1.0
158,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,,,True,1.0
159,Karpuzları alavereyle mavnadan sergiye taşıdılar .,Karpuzları alavereyle mavnadan sergiye taşıdılar .,Karpuzları alavereyle mavnadan sergiye taşıdılar .,,,True,1.0
160,Topçu alayı .,Topçu alayı .,Topçu alayı .,,,True,1.0
161,Onun yaptığı hep alayişten ibarettir .,Onun yaptığı hep alayişten ibarettir .,Onun yaptığı hep alayişten ibarettir .,,,True,1.0
162,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,,,True,1.0
163,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,,,True,1.0
164,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,,,True,1.0
165,Duvarın deliklerini alçıladım .,Duvarın deliklerini alçıladım .,Duvarın deliklerini alçıladım .,,,True,1.0
166,Alçılı bacak .,Alçılı bacak .,Alçılı bacak .,,,True,1.0
167,Üç defadır bu yezit beni aldatıyor .,Üç defadır bu yezit beni aldatıyor .,Üç defadır bu yezit beni aldatıyor .,,,True,1.0
168,"Dekor , tarihî esvap gözleri aldatıyor .","Dekor , tarihî esvap gözleri aldatıyor .","Dekor , tarihî esvap gözleri aldatıyor .",,,True,1.0
169,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,,,True,1.0
170,O andan itibaren muhayyilesi çalışmaya başlamıştı .,O andan itibaren muhayyilesi çalışmaya başlamıştı .,O andan itibaren muhayyilesi çalışmaya başlamıştı .,,,True,1.0
171,"Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .","Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .","Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .",,,True,1.0
172,Şafak sökerken denizcilerin hepsi alestaydılar .,Şafak sökerken denizcilerin hepsi alestaydılar .,Şafak sökerken denizcilerin hepsi alestaydılar .,,,True,1.0
173,"Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz","Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz","Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz",,,True,1.0
174,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,,,True,1.0
175,İnsan memnu olan şeye düşkündür .,İnsan memnu olan şeye düşkündür .,İnsan memnu olan şeye düşkündür .,,,True,1.0
176,Bu kitabı sizin için alıkoydum .,Bu kitabı sizin için alıkoydum .,Bu kitabı sizin için alıkoydum .,,,True,1.0
177,"O ne eda , o ne alım , o ne çalım .","O ne eda , o ne alım , o ne çalım .","O ne eda , o ne alım , o ne çalım .",,,True,1.0
178,Onun böyle durmasına alışık değilim .,Onun böyle durmasına alışık değilim .,Onun böyle durmasına alışık değilim .,,,True,1.0
179,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,,,True,1.0
180,Muhtaç değiliz ama ben çalışmaya alıştım .,Muhtaç değiliz ama ben çalışmaya alıştım .,Muhtaç değiliz ama ben çalışmaya alıştım .,,,True,1.0
181,"Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .","Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .","Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .",,,True,1.0
182,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,,,True,1.0
183,O zaman biz hayranları onu şiddetle alkışlardık .,O zaman biz hayranları onu şiddetle alkışlardık .,O zaman biz hayranları onu şiddetle alkışlardık .,,,True,1.0
184,Amerika'da kaçakçılığın allahları vardır .,Amerika'da kaçakçılığın allahları vardır .,Amerika'da kaçakçılığın allahları vardır .,,,True,1.0
185,"Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .","Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .","Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .",,,True,1.0
186,"Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .","Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .","Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .",,,True,1.0
187,Çocuğu okuldan aldı .,Çocuğu okuldan aldı .,Çocuğu okuldan aldı .,,,True,1.0
188,Gemi su alıyor .,Gemi su alıyor .,Gemi su alıyor .,,,True,1.0
189,"Öküzü sel aldı , harmanı yel aldı .","Öküzü sel aldı , harmanı yel aldı .","Öküzü sel aldı , harmanı yel aldı .",,,True,1.0
190,"Burayı kötü bir koku aldı , durulamaz hâle geldi .","Burayı kötü bir koku aldı , durulamaz hâle geldi .","Burayı kötü bir koku aldı , durulamaz hâle geldi .",,,True,1.0
191,Sigaradan hiç tat alamaz oldum .,Sigaradan hiç tat alamaz oldum .,Sigaradan hiç tat alamaz oldum .,,,True,1.0
192,Dalağını aldılar .,Dalağını aldılar .,Dalağını aldılar .,,,True,1.0
193,Yeni bir kapıcı aldı .,Yeni bir kapıcı aldı .,Yeni bir kapıcı aldı .,,,True,1.0
194,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,,,True,1.0
195,"Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .","Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .","Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .",,,True,1.0
196,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,,,True,1.0
197,Altına sandalye çekmek .,Altına sandalye çekmek .,Altına sandalye çekmek .,,,True,1.0
198,Yeleğinin alt düğmesi iliklenmemiş .,Yeleğinin alt düğmesi iliklenmemiş .,Yeleğinin alt düğmesi iliklenmemiş .,,,True,1.0
199,"Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .","Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .","Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .",,,True,1.0
200,Bileğimde keman gibi altın bilezik var .,Bileğimde keman gibi altın bilezik var .,Bileğimde keman gibi altın bilezik var .,,,True,1.0
201,Yufka yüreklilerle çetin yollar aşılmaz .,Yufka yüreklilerle çetin yollar aşılmaz .,Yufka yüreklilerle çetin yollar aşılmaz .,,,True,1.0
202,Bardak altlığı .,Bardak altlığı .,Bardak altlığı .,,,True,1.0
203,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,,,True,1.0
204,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,,,True,1.0
205,İnanmam ama fırsat bulursam baktırmadan da yapamam .,İnanmam ama fırsat bulursam baktırmadan da yapamam .,İnanmam ama fırsat bulursam baktırmadan da yapamam .,,,True,1.0
206,Güzel ama güzel bir söz söyledi .,Güzel ama güzel bir söz söyledi .,Güzel ama güzel bir söz söyledi .,,,True,1.0
207,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,,,True,1.0
208,"Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .","Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .","Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .",,,True,1.0
209,"O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .","O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .","O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .",,,True,1.0
210,"Aman , bir daha yapmam !","Aman , bir daha yapmam !","Aman , bir daha yapmam !",,,True,1.0
211,"Aman , acele etmeli , vakit geçiyor .","Aman , acele etmeli , vakit geçiyor .","Aman , acele etmeli , vakit geçiyor .",,,True,1.0
212,Aman da ne güzel şey !,Aman da ne güzel şey !,Aman da ne güzel şey !,,,True,1.0
213,Asker ambarlarında buğday var .,Asker ambarlarında buğday var .,Asker ambarlarında buğday var .,,,True,1.0
214,Buğday ambarımız Konya .,Buğday ambarımız Konya .,Buğday ambarımız Konya .,,,True,1.0
215,Enkazın kalkması üç dört günlük ameliyata muhtaç .,Enkazın kalkması üç dört günlük ameliyata muhtaç .,Enkazın kalkması üç dört günlük ameliyata muhtaç .,,,True,1.0
216,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,,,True,1.0
217,"Klor , fosfor , oksijen ametaldir .","Klor , fosfor , oksijen ametaldir .","Klor , fosfor , oksijen ametaldir .",,,True,1.0
218,Amipli dizanteri .,Amipli dizanteri .,Amipli dizanteri .,,,True,1.0
219,"Hem , bu çeşit amiyane işler diplomatın nesine ?","Hem , bu çeşit amiyane işler diplomatın nesine ?","Hem , bu çeşit amiyane işler diplomatın nesine ?",,,True,1.0
220,"Hatırladıkça amma da yılışıkmışım ha der , utana utana .","Hatırladıkça amma da yılışıkmışım ha der , utana utana .","Hatırladıkça amma da yılışıkmışım ha der , utana utana .",,,True,1.0
221,Bunları görüşüp amme efkârına ve kendimize aydınlık getirelim .,Bunları görüşüp amme efkârına ve kendimize aydınlık getirelim .,Bunları görüşüp amme efkârına ve kendimize aydınlık getirelim .,,,True,1.0
222,Karşımdaki duvara takılmış iki ampulden biri sönüktü ve bir gözü kırpılmış bir insan gibi bana bakıyordu .,Karşımdaki duvara takılmış iki ampulden biri sönüktü ve bir gözü kırpılmış bir insan gibi bana bakıyordu .,Karşımdaki duvara takılmış iki ampulden biri sönüktü ve bir gözü kırpılmış bir insan gibi bana bakıyordu .,,,True,1.0
223,Fatma Anamız .,Fatma Anamız .,Fatma Anamız .,,,True,1.0
224,Türk Dili Kürsüsü .,Türk Dili Kürsüsü .,Türk Dili Kürsüsü .,,,True,1.0
225,"Okul , önden ve arkadan şehrin iki ana caddesine açılıyordu .","Okul , önden ve arkadan şehrin iki ana caddesine açılıyordu .","Okul , önden ve arkadan şehrin iki ana caddesine açılıyordu .",,,True,1.0
226,"Bir yıllanmış ağaca anaç derler , babaç demezler .","Bir yıllanmış ağaca anaç derler , babaç demezler .","Bir yıllanmış ağaca anaç derler , babaç demezler .",,,True,1.0
227,"Kendi çıkarlarından başka bir şey düşünmez komisyoncu , anaforcu .","Kendi çıkarlarından başka bir şey düşünmez komisyoncu , anaforcu .","Kendi çıkarlarından başka bir şey düşünmez komisyoncu , anaforcu .",,,True,1.0
228,"Biliyordu ki sabır , cennetin anahtarıdır .","Biliyordu ki sabır , cennetin anahtarıdır .","Biliyordu ki sabır , cennetin anahtarıdır .",,,True,1.0
229,Alınganları hep kolladım .,Alınganları hep kolladım .,Alınganları hep kolladım .,,,True,1.0
