sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
0132.train,"Arabacı , içkinin söndürdüğü fersiz , kabarık , aklı gözlerini kızın yüzüne yanaştırarak fısıldadı .","Arabacı , içkinin söndürdüğü fersiz , kabarık , aklı gözlerini kızın yüzüne yanaştırarak fısıldadı .","Arabacı , içkinin söndürdüğü fersiz , kabarık , aklı gözlerini kızın yüzüne yanaştırarak fısıldadı .",,,True,1.0
0133.train,Bizde de bir aklıevvel çıksa şu son durumda yaraya şifa verecek neler söylerdi ?,Bizde de bir aklıevvel çıksa şu son durumda yaraya şifa verecek neler söylerdi ?,Bizde de bir aklıevvel çıksa şu son durumda yaraya şifa verecek neler söylerdi ?,,,True,1.0
0134.train,Akliye hekimi .,Akliye hekimi .,Akliye hekimi .,,,True,1.0
0135.train,Gözlerimden yaşlar süzüldü .,Gözlerimden yaşlar süzüldü .,Gözlerimden yaşlar süzüldü .,,,True,1.0
0136.train,"Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .","Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .","Öfkeli insanlar , el ele , omuz omuza Taksim'e doğru akıyorlardı .",,,True,1.0
0137.train,"Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .","Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .","Lütfü'ye akordeon çaldırıyorlar , lâmı cimi yok , çalacak .",,,True,1.0
0138.train,"Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .","Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .","Ak pak gerdanı , bileziklerle dolu kolları ile görürüz Fahriye ablayı .",,,True,1.0
0139.train,İngilizce ile Fransızca akraba dillerdendir .,İngilizce ile Fransızca akraba dillerdendir .,İngilizce ile Fransızca akraba dillerdendir .,,,True,1.0
0140.train,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,Önüne getirilen ata bir cambaz çevikliğiyle atladı .,,,True,1.0
0141.train,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,Hipofizin ön bölümünün fazla çalışmasından akromegali hastalığı meydana gelir .,,,True,1.0
0142.train,"Sesi tok , aksanı düzgündü .","Sesi tok , aksanı düzgündü .","Sesi tok , aksanı düzgündü .",,,True,1.0
0143.train,Dikkatle dinlemiyordu bu haberleri .,Dikkatle dinlemiyordu bu haberleri .,Dikkatle dinlemiyordu bu haberleri .,,,True,1.0
0144.train,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,Bizim yalnız sanat ve edebiyatta bu aksiyomu fazla ihtiyat kaydıyla ve mahdut manasıyla almamız lazımdır .,,,True,1.0
0145.train,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,Bir akşamüzeri her zamanki hızlı adımlarla geldi .,,,True,1.0
0146.train,Ben akşamki konuşmalara katılmadım .,Ben akşamki konuşmalara katılmadım .,Ben akşamki konuşmalara katılmadım .,,,True,1.0
0147.train,Akşam yeli nedameti söyler .,Akşam yeli nedameti söyler .,Akşam yeli nedameti söyler .,,,True,1.0
0148.train,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,Onun yerine Salâh Birsel'in bir şiirini aktaracağız .,,,True,1.0
0149.train,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,Beline akva adı verilen som sırmalı ve köstekli bir bıçak takan kızlar ağası .,,,True,1.0
0150.train,Ala kilim eskimiş .,Ala kilim eskimiş .,Ala kilim eskimiş .,,,True,1.0
0151.train,"Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .","Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .","Bir tarafı alabildiğine deniz , bir tarafı alabildiğine boş çöl .",,,True,1.0
0152.train,Bu incirin alacasını ben yedim .,Bu incirin alacasını ben yedim .,Bu incirin alacasını ben yedim .,,,True,1.0
0153.train,Tarlalar alacalandı .,Tarlalar alacalandı .,Tarlalar alacalandı .,,,True,1.0
0154.train,"Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .","Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .","Batı'da her gördüğümüzü iyidir , doğrudur , güzeldir sanarak alınmalıdır , aktarılmalıdır dedikçe de alafrangalaştık .",,,True,1.0
0155.train,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,Pek tipik ve âdeta alametifarikalı bir kadını bulmak zor değildir .,,,True,1.0
0156.train,Toplantı yeri .,Toplantı yeri .,Toplantı yeri .,,,True,1.0
0157.train,Yer çekimi alanı .,Yer çekimi alanı .,Yer çekimi alanı .,,,True,1.0
0158.train,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,Karşı dağlarda tutuşmuş gibi gül bahçeleri / Koyu bir kırmızılık gökten ayırmada yeri,,,True,1.0
0159.train,Karpuzları alavereyle mavnadan sergiye taşıdılar .,Karpuzları alavereyle mavnadan sergiye taşıdılar .,Karpuzları alavereyle mavnadan sergiye taşıdılar .,,,True,1.0
0160.train,Topçu alayı .,Topçu alayı .,Topçu alayı .,,,True,1.0
0161.train,Onun yaptığı hep alayişten ibarettir .,Onun yaptığı hep alayişten ibarettir .,Onun yaptığı hep alayişten ibarettir .,,,True,1.0
0162.train,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,Ferit kederinden bir lohusanın albastı olamayacağını söyleyemedi .,,,True,1.0
0163.train,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,Alçacık eşik taşını atlayarak odanın taşlığına girerdiniz .,,,True,1.0
0164.train,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,Hemşiremden esirgediğiniz şeyi ben kabul edecek kadar alçalmadım .,,,True,1.0
0165.train,Duvarın deliklerini alçıladım .,Duvarın deliklerini alçıladım .,Duvarın deliklerini alçıladım .,,,True,1.0
0166.train,Alçılı bacak .,Alçılı bacak .,Alçılı bacak .,,,True,1.0
0167.train,Üç defadır bu yezit beni aldatıyor .,Üç defadır bu yezit beni aldatıyor .,Üç defadır bu yezit beni aldatıyor .,,,True,1.0
0168.train,"Dekor , tarihî esvap gözleri aldatıyor .","Dekor , tarihî esvap gözleri aldatıyor .","Dekor , tarihî esvap gözleri aldatıyor .",,,True,1.0
0169.train,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,Şimdi bunları bırak da bir defa alelusul kardeşine söyle .,,,True,1.0
0170.train,O andan itibaren muhayyilesi çalışmaya başlamıştı .,O andan itibaren muhayyilesi çalışmaya başlamıştı .,O andan itibaren muhayyilesi çalışmaya başlamıştı .,,,True,1.0
0171.train,"Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .","Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .","Siz bugüne kadar zevcenizin vicdansızca ve aleni hıyanetine , edepsizliğine tahammül ettiniz .",,,True,1.0
0172.train,Şafak sökerken denizcilerin hepsi alestaydılar .,Şafak sökerken denizcilerin hepsi alestaydılar .,Şafak sökerken denizcilerin hepsi alestaydılar .,,,True,1.0
0173.train,"Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz","Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz","Eskiden de böyle esrarlıydı deniz / Böyle alevli , harlıydı deniz / Böyle ağlardık , ey kalbim / Sebepsiz",,,True,1.0
0174.train,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,Aynı kadınlar ellerinde algı bıçaklarıyla haşhaşların arasına girdiler .,,,True,1.0
0175.train,İnsan memnu olan şeye düşkündür .,İnsan memnu olan şeye düşkündür .,İnsan memnu olan şeye düşkündür .,,,True,1.0
0176.train,Bu kitabı sizin için alıkoydum .,Bu kitabı sizin için alıkoydum .,Bu kitabı sizin için alıkoydum .,,,True,1.0
0177.train,"O ne eda , o ne alım , o ne çalım .","O ne eda , o ne alım , o ne çalım .","O ne eda , o ne alım , o ne çalım .",,,True,1.0
0178.train,Onun böyle durmasına alışık değilim .,Onun böyle durmasına alışık değilim .,Onun böyle durmasına alışık değilim .,,,True,1.0
0179.train,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,Araya giren yıllar zarfında meslekten kopunca eski arkadaşlarıyla ünsiyeti de kopmuştu .,,,True,1.0
0180.train,Muhtaç değiliz ama ben çalışmaya alıştım .,Muhtaç değiliz ama ben çalışmaya alıştım .,Muhtaç değiliz ama ben çalışmaya alıştım .,,,True,1.0
0181.train,"Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .","Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .","Bu bizim en büyük , en şanlı , en ali bir günümüz , en mukaddes millî bayramımız .",,,True,1.0
0182.train,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,Kitaplarının çoğu edebiyat tarihine girmiş olan âlimane eserlerdir .,,,True,1.0
0183.train,O zaman biz hayranları onu şiddetle alkışlardık .,O zaman biz hayranları onu şiddetle alkışlardık .,O zaman biz hayranları onu şiddetle alkışlardık .,,,True,1.0
0184.train,Amerika'da kaçakçılığın allahları vardır .,Amerika'da kaçakçılığın allahları vardır .,Amerika'da kaçakçılığın allahları vardır .,,,True,1.0
0185.train,"Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .","Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .","Yanakları allaşmış , yusyuvarlak , tostoparlak bir adam olmuş .",,,True,1.0
0186.train,"Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .","Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .","Ben ilk defa oyuna çıkıyorum , beyefendi de gelmiş burada allık , pudra sürüştürüyor .",,,True,1.0
0187.train,Çocuğu okuldan aldı .,Çocuğu okuldan aldı .,Çocuğu okuldan aldı .,,,True,1.0
0188.train,Gemi su alıyor .,Gemi su alıyor .,Gemi su alıyor .,,,True,1.0
0189.train,"Öküzü sel aldı , harmanı yel aldı .","Öküzü sel aldı , harmanı yel aldı .","Öküzü sel aldı , harmanı yel aldı .",,,True,1.0
0190.train,"Burayı kötü bir koku aldı , durulamaz hâle geldi .","Burayı kötü bir koku aldı , durulamaz hâle geldi .","Burayı kötü bir koku aldı , durulamaz hâle geldi .",,,True,1.0
0191.train,Sigaradan hiç tat alamaz oldum .,Sigaradan hiç tat alamaz oldum .,Sigaradan hiç tat alamaz oldum .,,,True,1.0
0192.train,Dalağını aldılar .,Dalağını aldılar .,Dalağını aldılar .,,,True,1.0
0193.train,Yeni bir kapıcı aldı .,Yeni bir kapıcı aldı .,Yeni bir kapıcı aldı .,,,True,1.0
0194.train,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,Almanağın dörtte üçü istatistik ve grafiklerle doluydu .,,,True,1.0
0195.train,"Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .","Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .","Yoo öyle söyleme , bizim ne mallarımız var , gâvurlarınkinden güzel , şu Almancıya gittim de .",,,True,1.0
0196.train,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,Alşimi birtakım metallerin bulunmasına yol açtığı için kimyanın gelişmesine katkıda bulunmuştur .,,,True,1.0
0197.train,Altına sandalye çekmek .,Altına sandalye çekmek .,Altına sandalye çekmek .,,,True,1.0
0198.train,Yeleğinin alt düğmesi iliklenmemiş .,Yeleğinin alt düğmesi iliklenmemiş .,Yeleğinin alt düğmesi iliklenmemiş .,,,True,1.0
0199.train,"Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .","Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .","Kolundaki altın künye , okuduğu kâğıdın üzerine sürtünüyor .",,,True,1.0
0200.train,Bileğimde keman gibi altın bilezik var .,Bileğimde keman gibi altın bilezik var .,Bileğimde keman gibi altın bilezik var .,,,True,1.0
0201.train,Yufka yüreklilerle çetin yollar aşılmaz .,Yufka yüreklilerle çetin yollar aşılmaz .,Yufka yüreklilerle çetin yollar aşılmaz .,,,True,1.0
0202.train,Bardak altlığı .,Bardak altlığı .,Bardak altlığı .,,,True,1.0
0203.train,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,Anladım ki hayat savaşının birinci büyük dönümünde Ayşe'nin sırtı yere gelmişti .,,,True,1.0
0204.train,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,Biraz sonra bir besleme kız kocaman bir alüminyum ibriği getirdi .,,,True,1.0
0205.train,İnanmam ama fırsat bulursam baktırmadan da yapamam .,İnanmam ama fırsat bulursam baktırmadan da yapamam .,İnanmam ama fırsat bulursam baktırmadan da yapamam .,,,True,1.0
0206.train,Güzel ama güzel bir söz söyledi .,Güzel ama güzel bir söz söyledi .,Güzel ama güzel bir söz söyledi .,,,True,1.0
0207.train,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,Evet ama öteki kızı bu iş için kaçırdılarsa amaçlarına ulaştılar .,,,True,1.0
0208.train,"Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .","Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .","Amaç , şüphe götürmeyecek ilk kesin bilgiye varmaktı .",,,True,1.0
0209.train,"O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .","O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .","O henüz şekilsiz , yönsüz isteklerinin peşinde başıboş bir hayat sürmektedir .",,,True,1.0
0210.train,"Aman , bir daha yapmam !","Aman , bir daha yapmam !","Aman , bir daha yapmam !",,,True,1.0
0211.train,"Aman , acele etmeli , vakit geçiyor .","Aman , acele etmeli , vakit geçiyor .","Aman , acele etmeli , vakit geçiyor .",,,True,1.0
0212.train,Aman da ne güzel şey !,Aman da ne güzel şey !,Aman da ne güzel şey !,,,True,1.0
0213.train,Asker ambarlarında buğday var .,Asker ambarlarında buğday var .,Asker ambarlarında buğday var .,,,True,1.0
0214.train,Buğday ambarımız Konya .,Buğday ambarımız Konya .,Buğday ambarımız Konya .,,,True,1.0
0215.train,Enkazın kalkması üç dört günlük ameliyata muhtaç .,Enkazın kalkması üç dört günlük ameliyata muhtaç .,Enkazın kalkması üç dört günlük ameliyata muhtaç .,,,True,1.0
0216.train,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,Hepsinde ameliyat masasında bayıltılmamış bir hasta yüzü vardır .,,,True,1.0
0217.train,"Klor , fosfor , oksijen ametaldir .","Klor , fosfor , oksijen ametaldir .","Klor , fosfor , oksijen ametaldir .",,,True,1.0
0218.train,Amipli dizanteri .,Amipli dizanteri .,Amipli dizanteri .,,,True,1.0
0219.train,"Hem , bu çeşit amiyane işler diplomatın nesine ?","Hem , bu çeşit amiyane işler diplomatın nesine ?","Hem , bu çeşit amiyane işler diplomatın nesine ?",,,True,1.0
0220.train,"Hatırladıkça amma da yılışıkmışım ha der , utana utana .","Hatırladıkça amma da yılışıkmışım ha der , utana utana .","Hatırladıkça amma da yılışıkmışım ha der , utana utana .",,,True,1.0
